Gene	SRX339763	SRX339764	SRX339815	SRX339780	SRX339781	SRX339782	SRX2925336	SRX2925337	SRX2925320	SRX2925321	SRX2641029	SRX3054171	SRX3054175	SRX3054195	SRX339789	SRX339790	SRX339791	SRX3804718	SRX3804723	SRX2520724	SRX2520725	SRX2520726	SRX2792105	SRX3804727	SRX2792102	SRX2792103	SRX2792104	SRX3804721	SRX3804725	SRX339775	SRX339776	SRX339779	SRX339756	SRX339757	SRX339758	SRX339762	SRX339773	SRX2527292	SRX2527293	SRX2527288	SRX339816	SRX339817	SRX339818	SRX339819	SRX2664285	SRX3141064	SRX3141035	SRX3141068	SRX3141040	SRX3141075	SRX3141038	SRX3141039	SRX793136	SRX339783	SRX339784	SRX3883790	SRX3883791	SRX339807	SRX3558056	SRX3558057	ERX2154018	SRX2423172	SRX2423173	SRX339796	SRX339799	SRX2545792	SRX2545793	SRX2545794	SRX339792	SRX339795	SRX339798	SRX3804722	SRX3804724	SRX3558094	SRX339804	SRX339805	SRX339806	ERX2154030	ERX2154026	ERX2154021	ERX2154022	ERX2154023	SRX3558102	SRX2792109	SRX2792110	SRX1973318	SRX339777	SRX339778	SRX3054177	SRX3054181	SRX3558055	SRX3804716	SRX339759	SRX339801	SRX339802	SRX339803	ERX2154032	SRX3206840	SRX339823	ERX2154027	ERX2154028	SRX339809	SRX3054173	SRX339808	SRX339794	SRX339797	SRX339793	SRX339766	SRX339767	SRX3100534	ERX2154029	ERX2154015	ERX2154016	ERX2154017	SRX339810	SRX339811	SRX339768	SRX339769	SRX339770	SRX339765	SRX339774	SRX1973316	SRX1973317	SRX2527286	SRX2527287	SRX339820	SRX339821	SRX339785	SRX3883788	SRX339760	SRX339761	SRX2792107	SRX2792108	SRX3804720	SRX2527294	SRX3883792	SRX3883796	SRX3206841	SRX3206842	ERX2154025	SRX339786	SRX339787	SRX339788	SRX3100535	SRX339822	SRX2909951	SRX2909952	SRX2909953	SRX2909945	SRX2909946	SRX2909947	SRX2925340	SRX2925341	SRX2925324	SRX2925325	SRX2425991	SRX2425992	SRX2792111	SRX3045731	SRX2664283	SRX2664284	SRX793139	SRX793140	SRX793135	ERX2154019	ERX2154020	SRX3804715	SRX339771	SRX339772
Zm00001d020103	-0.032483	-0.200948	-0.313174	0.198420	0.093846	0.254342	-0.114047	-0.128253	-0.117425	-0.232580	0.680366	0.241120	0.085029	-0.414213	0.271614	0.271420	0.233271	0.252749	0.229926	1.122839	1.104066	1.049763	-0.462466	0.094635	-0.563375	-0.575615	-0.401351	0.638867	0.630035	0.075469	0.061156	-0.111086	0.130225	0.328805	0.036371	-0.442442	0.140768	-0.101193	-0.130755	-0.243381	-0.256490	-0.229010	-0.101826	-0.122142	-0.521430	0.411765	-0.073006	0.101100	-0.715603	-0.052588	-0.716463	-0.336787	-0.486100	0.254842	0.248752	0.026252	0.038291	2.729186	-0.151142	-0.435919	-0.435100	-0.507468	-0.526457	-0.527379	-0.315647	-0.430404	-0.716694	-0.716914	0.342603	0.347055	0.302691	0.285443	0.245931	0.436830	-0.569158	-0.529412	-0.480622	0.542675	0.000000	0.120636	0.276658	0.225688	0.312021	-0.428646	-0.506357	-0.055580	0.053049	-0.070762	-0.215419	0.122697	-0.056935	2.744733	-0.327128	-0.529313	-0.535435	-0.590539	0.464285	-0.257864	-0.110116	-0.296847	-0.338827	1.236187	-1.236187	2.651306	-0.890257	-0.761170	-0.694242	0.193420	0.367426	-0.456571	-0.409912	0.369383	-0.037018	0.048751	-0.447263	-0.692502	0.189136	0.075290	0.161234	0.332993	0.000000	0.510217	0.460986	-0.141294	-0.189752	-0.008205	-0.312316	0.269326	-0.014315	-0.195763	-0.378884	-0.280518	-0.047071	0.327590	-0.033703	0.066931	0.098553	-0.033560	-0.141067	0.042846	0.143328	0.169001	0.151211	-0.181248	-0.282292	-0.030897	0.053536	-0.022640	0.525405	0.391428	0.620470	-0.408532	-0.418234	-0.333261	-0.377277	0.030834	0.003968	0.045254	-0.080056	-0.050205	0.050206	0.341305	0.184683	-0.525988	-1.166869	-0.949747	2.116615	-0.067646	0.067646
Zm00001d020108	0.290779	0.200886	0.068684	0.320931	-0.401835	-0.479442	0.457286	0.544721	0.472232	0.287384	0.347014	-0.380385	-0.492797	-1.235457	-0.531573	-0.548894	-0.414154	0.365936	0.381574	-0.346231	-0.419338	-0.576138	1.552534	-0.244470	1.304430	1.223204	1.499470	-0.713376	-0.581349	0.646296	0.380957	0.358573	-0.095227	0.245860	0.002549	0.244374	-0.377757	-0.427412	-0.488005	-0.219649	-0.958607	-0.691657	-0.858697	-0.780245	1.394371	-0.485200	0.372847	0.094166	-0.057352	0.116812	0.400050	0.377550	0.266105	2.292593	1.480350	1.678927	1.787115	-1.575249	1.250659	1.657678	-1.020317	-0.824106	-0.635660	-0.961336	-0.969988	-0.437873	-0.492493	-0.603807	-0.850351	-0.746322	-0.877327	-0.550589	-0.728924	1.261053	-1.027672	-1.007001	-0.932174	1.420456	0.000000	-1.153103	-1.226370	-1.271339	1.017949	1.363681	1.269183	0.352005	0.718032	0.539137	0.694447	0.187685	1.555786	-0.934923	0.057079	-0.872419	-0.795963	-0.871526	1.674412	-0.762985	-0.680477	-0.337186	-0.523106	-0.967570	0.967570	-0.972437	0.452423	0.387536	-0.316348	0.205918	0.347829	-0.191058	0.086133	-0.092869	0.346265	0.273548	0.544416	0.893141	-0.668863	-0.522305	-0.413716	-0.359617	0.000000	0.131589	0.027075	-0.396742	-0.414725	-0.865800	-1.210165	1.630810	1.472004	-0.142816	-0.231232	0.398332	0.874526	-1.272858	0.019718	0.157637	0.181106	-0.665204	-0.641192	0.947937	0.178059	0.104133	0.341289	-0.441738	-0.181742	-0.109041	0.082907	0.026133	-1.028179	-1.008525	-0.930671	0.675271	0.882309	0.594633	0.815163	-0.763063	-0.657134	1.464189	-0.043993	-0.026007	0.026008	0.875325	0.810995	-1.686319	-0.104097	-0.018826	0.122923	-0.188594	0.188595
Zm00001d020237	-0.394958	-0.267180	-0.169322	0.041076	0.328184	0.462199	0.249480	0.253487	0.111595	0.249698	-0.391640	-0.511696	-0.257879	0.296959	-0.635421	-0.658424	-0.629391	-0.452032	-0.611947	0.143876	-0.023212	0.007551	-0.285296	-0.414562	0.077445	-0.068583	0.408800	-0.085829	-0.210224	-0.454200	-0.407050	-0.697692	-0.303587	-0.576845	-0.345132	-0.876995	-0.742441	-0.681253	-0.613039	-0.101916	-0.476608	-0.633813	-0.600594	-0.526974	0.368803	-0.335582	-0.001534	-0.213136	-0.371882	-0.017118	0.148944	-0.127448	0.064297	0.809883	0.206299	0.253257	0.460488	1.891462	0.867881	0.729042	0.597138	0.121754	0.061499	0.377205	0.136424	0.746874	1.103773	1.017250	0.234351	0.254919	0.237031	0.129883	0.035306	0.850130	-0.101611	-0.183884	-0.126677	1.250390	0.000000	-0.015454	-0.052650	-0.001662	0.468301	-0.378416	-0.020117	-0.231696	-0.804396	-0.970376	0.540547	0.427794	0.643253	1.334947	-0.763566	-0.180544	-0.427239	-0.362247	1.015639	0.414212	-0.614483	0.003463	-0.025304	0.815921	-0.815921	2.012605	0.226930	-0.058472	0.105705	-0.680898	-0.559411	-1.119185	0.072728	0.680909	0.676676	0.693677	-0.239713	-0.154855	-0.343718	-0.705208	-0.310634	-0.297138	0.000000	-0.042983	0.185868	0.060971	0.084962	-0.207665	-0.319687	0.375464	0.756827	-0.391598	-0.502161	-0.255926	0.363846	-0.107919	-0.645288	-0.529315	-0.445137	0.442466	0.443285	0.733989	-0.014735	0.012169	0.181787	-0.384584	0.205364	-0.012956	0.096063	-0.083106	-0.664709	-0.703258	-0.618205	0.397839	0.592790	0.441922	0.553623	-0.166052	-0.127344	0.267473	0.025922	0.008420	-0.008420	0.051310	0.305701	-0.357011	-0.411443	-0.406518	0.817962	0.018579	-0.018579
Zm00001d020359	-0.133319	-0.058361	-0.430589	0.332493	0.082928	0.206847	-0.483516	-0.259308	-0.494832	-0.410905	0.476826	0.354620	0.544822	0.272294	0.551784	0.506267	0.704727	0.147286	0.035674	0.665468	0.541077	0.608552	-0.688195	0.208574	-0.837979	-0.821785	-0.638433	0.343346	0.275044	0.278186	0.293404	0.450822	0.442968	0.379448	0.389166	0.003948	0.375316	-0.344297	-0.425339	-0.019405	0.144998	0.253830	0.200673	0.081686	-0.778810	0.026680	-0.126575	-0.239637	-0.511053	-0.682378	-0.234004	-0.601491	-0.113669	0.054472	0.221210	-0.166214	-0.334327	-1.015322	-0.464042	-0.468339	-0.297127	-0.682035	-0.673158	0.100514	0.211727	-0.178001	-0.281617	-0.245522	0.827866	0.856311	0.876611	0.396574	0.415506	0.036476	0.137211	0.099208	0.132804	-0.406647	0.000000	0.034524	0.011837	0.047107	0.564003	-0.259130	-0.398340	0.220823	0.711639	0.597174	-0.294826	-0.033435	-0.299404	-1.583384	0.220395	0.136964	0.102102	0.036472	-0.254912	0.735708	0.490503	-0.247518	-0.538307	-0.440956	0.440956	-1.389070	-0.414179	-0.203736	0.323137	0.925400	0.845290	0.095156	-0.181999	-0.553675	-0.554120	-0.565063	-0.140192	-0.215417	0.505769	0.252348	0.793106	0.477248	0.000000	0.020100	0.118868	-0.107463	-0.105763	0.267701	-0.145498	0.196707	-0.423949	0.138200	0.041093	-0.541634	0.043685	0.497949	-0.428104	-0.227462	-0.115359	0.783593	0.730070	-0.742740	0.142316	0.201220	0.289567	-0.787329	0.154224	0.016090	0.077309	-0.093399	0.615229	0.831739	0.620041	-0.515736	-0.647346	-0.410063	-0.493864	0.192705	0.270347	-0.447500	-0.015551	0.040912	-0.040912	0.026193	0.080928	-0.107122	0.275657	0.191359	-0.467016	0.030572	-0.030572
Zm00001d020530	-0.342841	-0.158743	-0.372268	0.332074	0.377940	0.163836	-0.631415	-0.827162	-0.607591	-0.409186	0.650068	0.233879	1.108845	0.482565	-0.663981	-0.532780	-0.601940	-0.494693	-0.174609	-1.364252	-1.189270	-1.444489	0.212067	-1.068032	0.233754	0.101153	-0.423405	-1.514577	-1.133492	0.631060	0.490164	0.760689	0.833110	1.005943	0.844005	1.019213	0.683150	0.354651	0.044626	1.116698	-0.220753	0.173819	0.398566	-0.598695	1.055746	1.765203	2.541620	2.504483	2.023629	2.377349	2.653475	2.535010	0.567436	0.706259	0.464797	1.269703	1.176840	-2.263866	-0.987269	-0.649790	-0.791061	-1.263279	-0.409913	-0.610493	-0.920101	-1.410032	-2.264167	-1.268598	-0.521151	-0.454698	-0.565207	-1.434891	-0.860961	-0.932318	-0.169258	-0.007335	-0.276193	-1.058700	0.000000	-0.591191	-0.613838	-0.680338	-1.055251	1.365752	1.574868	1.721394	0.330651	0.972484	-0.403238	-0.114628	-0.779144	-1.534150	1.426989	0.006472	0.027662	0.189100	-0.721278	0.013253	-0.351875	-0.760644	-0.023046	-0.251061	0.251060	-1.744390	0.926974	1.109439	-0.524299	-0.210681	-0.246975	0.936369	-0.246440	0.752487	0.729107	0.591892	0.409583	1.145200	-1.023552	-0.337679	-1.034964	-1.232071	0.000000	0.467844	0.626847	-0.021405	0.225232	-1.198504	-0.758300	-0.249665	0.366865	0.273729	0.267357	0.693902	-0.001247	-0.692654	-0.279331	0.663508	0.610361	-0.620796	-0.413804	0.040059	-0.111175	-0.156839	-0.120672	0.719123	-0.330437	-0.006013	-0.032460	0.038473	0.180932	0.281690	-0.043610	-0.174052	-0.229386	-0.085368	0.069792	-0.220955	-0.110426	0.874758	-0.543378	0.023954	-0.023954	-0.403531	-0.538187	0.941718	0.425301	0.443855	-0.869156	-0.215503	0.215502
Zm00001d020679	-0.231229	-0.121924	0.228673	0.294525	-0.180923	0.010876	0.202086	0.103447	0.079562	-0.189887	-0.065849	0.867886	0.107810	-1.105054	0.654297	0.777272	0.502809	0.210469	0.123848	0.893144	0.895003	0.805492	-0.882010	0.012570	-0.581818	-0.489154	-0.208828	1.092701	1.008215	0.830376	0.614070	0.004105	0.067621	-0.013529	0.091529	-0.287823	0.417790	-0.353615	-0.344114	-0.176596	0.071151	0.205602	-0.173842	0.140770	-0.821650	0.983847	0.218725	0.417636	-0.148893	0.340215	-0.877069	0.340215	-0.781153	0.571635	0.473171	0.192910	-0.243547	1.043609	-0.163674	-0.248909	-0.249879	-0.646859	-0.688265	-0.669739	-1.019563	0.191060	-0.176986	-0.121474	-0.342606	-0.263134	-0.116088	-0.231856	-0.112139	0.052596	-0.919607	-0.992786	-0.974298	0.077077	0.000000	0.346134	0.349521	-0.003354	0.205527	-0.388516	-0.509314	0.509128	0.192934	0.217240	0.122651	0.688618	0.052866	1.459662	-0.904060	-0.811305	-0.901088	-0.869913	0.098696	-0.180180	0.722622	-0.081237	-0.316632	0.574053	-0.574053	1.066041	-1.009560	-0.627200	-0.832858	0.732122	0.906871	0.093626	-0.329039	-0.233192	-0.220958	-0.272353	-0.248461	-0.434171	0.380503	0.215465	0.392175	0.420988	0.000000	0.547310	0.309422	-0.112249	-0.064847	0.198367	0.022043	0.419760	0.159595	-0.587278	-0.892121	0.025932	-0.255419	0.229487	0.060332	0.161684	0.207925	-0.132589	-0.148950	-0.148404	0.285572	-0.086992	0.425379	-0.593551	-0.030407	-0.040958	0.006942	0.034017	0.429492	0.292651	0.350389	-0.386527	-0.157121	-0.294146	-0.234741	-0.074999	-0.329393	0.026375	0.378016	0.012028	-0.012028	0.210480	0.043170	-0.253649	-0.408038	-0.453829	0.861866	0.023863	-0.023863
Zm00001d021131	0.337885	0.197105	-0.736559	0.202179	0.037566	-0.038178	-0.059303	-0.294706	-0.301471	-0.180606	-0.019291	-0.523370	0.157659	1.221087	-0.144153	-0.034681	-0.342540	0.930887	0.832301	0.275913	0.180103	0.150681	1.810544	-0.328740	1.217525	1.301544	1.110179	0.119169	-0.027533	0.539392	0.633109	0.676813	0.778424	1.030782	0.779129	0.109787	-0.568469	-0.957274	-0.765981	-0.570567	-0.448709	-0.621411	-0.594983	-0.742045	-0.233734	-0.134767	-0.491996	-0.410594	-0.792916	-0.931925	-1.314445	-0.731837	0.421748	0.170577	0.247941	0.520538	-0.096671	-1.251150	0.305748	0.732853	-0.584927	-0.135762	-0.153173	-0.439884	-0.395857	0.123444	0.655397	0.233602	0.113851	0.259928	0.267369	0.031741	-0.185030	0.039766	-0.795126	-0.982035	-0.897839	0.505978	0.000000	-0.964023	-0.832570	-0.987401	1.201412	0.942653	0.639929	-0.499174	0.733984	0.733213	0.889551	0.577579	0.378523	-1.426508	0.467646	-0.445929	-0.409533	-0.639373	0.592457	0.291814	0.066581	-0.600260	-0.710572	-0.480625	0.480625	-0.305576	0.205083	0.328689	0.026208	0.080094	0.039041	-0.175878	-0.197659	0.141128	0.175365	0.236975	0.943570	0.642803	-0.415814	-0.710633	-0.447952	-0.565440	0.000000	-0.243463	-0.329903	-0.199985	-0.191539	-0.135092	-0.451731	0.729930	0.428782	0.172951	0.220051	0.810147	0.428832	-1.238980	-0.202933	-0.233852	-0.023198	0.330716	0.474095	-0.344827	0.056569	0.064573	0.154872	-0.373487	0.097472	-0.042648	0.158456	-0.115809	-0.847127	-0.758635	-0.868679	0.437557	0.672663	0.660248	0.703971	0.068001	-0.216952	0.163845	-0.014892	0.025688	-0.025688	0.315740	0.347046	-0.662786	0.343497	0.252293	-0.595790	0.085107	-0.085107
Zm00001d021378	-0.181181	-0.013103	1.568522	-0.445080	-0.560928	-0.368228	-0.062708	0.028092	0.120180	0.159922	-0.209255	0.131287	-0.110247	-0.057273	2.006505	2.265756	2.224385	0.546134	0.461025	3.841740	3.615450	3.705433	0.117643	1.674870	-0.104969	-0.068224	0.101110	2.481101	2.378398	0.819669	0.687239	-1.283899	0.603972	0.222188	0.283927	-0.825574	0.619543	-1.041160	-0.838134	0.498314	1.685663	1.113956	1.312102	1.836218	-1.971468	2.334255	-0.131084	0.135682	-1.056745	-1.426350	-1.715438	-2.067688	0.397973	-1.878975	-1.895307	-2.068311	-2.068275	-2.067428	-2.068368	-2.068221	-0.747283	-2.013962	-1.762911	-1.017621	-0.933165	-1.893355	-2.067729	-2.067949	0.939945	1.005081	1.088887	0.930147	1.075981	-2.068044	-0.077968	0.047421	0.160396	-1.922477	0.000000	-0.508803	0.294552	-0.021802	-1.513355	0.754447	0.994960	1.930870	-0.116221	-0.305918	-1.529096	-1.025718	-1.472404	-0.526822	-1.309409	0.251532	0.209083	0.240088	-1.428417	0.420424	2.918366	1.042636	0.701005	0.500750	-0.500750	-2.122551	-1.429292	-1.335586	-1.447315	2.348532	2.298911	1.341911	0.345394	-1.579527	-1.358713	-1.519091	-1.662680	-1.696975	1.834255	1.970238	1.747785	2.264707	0.000000	1.720212	1.530636	0.675065	0.491922	1.549307	1.739325	-2.038867	-2.142992	-1.856019	-1.668591	-0.670769	-0.596239	1.267007	-0.865153	0.740354	0.201408	-0.238139	-0.109784	0.271313	-0.114408	-0.109688	0.016470	-0.363257	0.570882	-0.030674	0.071191	-0.040518	2.390321	2.280400	2.343333	-1.582097	-1.781397	-1.888854	-1.761704	-0.171056	0.132673	1.243761	-1.205379	-0.000008	0.000008	-0.674054	-0.755386	1.429439	0.020131	-0.168823	0.148692	0.054786	-0.054785
Zm00001d021634	-1.615184	-0.791175	-1.036043	1.045462	1.176087	1.220851	-0.753400	-0.768939	-0.419910	-0.478916	0.110476	1.124981	2.092238	-0.906533	-0.521677	-0.570482	-0.396988	-1.733733	-1.506709	-1.731975	-0.821148	-0.828646	0.652748	1.543506	-1.124405	-0.457259	-0.507880	-0.945235	-0.759735	-1.576100	-1.481248	-1.627810	-1.154283	-1.146528	-1.169010	-1.093489	1.078637	1.271625	0.985555	1.193839	-1.123991	0.448088	0.435942	-0.044559	3.274861	-1.029654	0.244730	0.055712	0.369018	0.143498	1.136082	1.234798	1.958067	2.171454	1.613892	2.126765	2.638811	-1.731599	0.122690	0.291930	-1.022135	-1.212465	-1.371913	1.243274	0.745156	-1.237435	-1.731900	-1.732120	0.633588	0.577832	0.539580	0.217726	0.308441	1.656579	0.160039	0.158452	-0.124955	2.284178	0.000000	-0.403306	-0.899348	-0.680482	2.415698	-0.573773	0.141212	-1.681762	-1.743528	-1.755840	0.507621	3.572181	-0.534970	0.092382	-1.121210	-0.867806	-0.574887	-0.514818	2.186824	-0.567860	0.242758	1.315024	1.445886	-2.191906	2.191906	-1.778109	-0.246829	0.049420	0.751630	0.098765	0.283432	-0.664151	1.505843	-0.691662	-0.565385	-0.431356	0.285493	0.394923	0.564185	-0.011641	0.651339	-0.195900	0.000000	-1.656795	-1.347210	0.527381	0.736800	0.490777	-1.072080	1.609763	2.512893	-0.954574	-0.846954	0.024505	-0.917393	0.892887	0.329704	0.872433	0.738606	-1.173983	-1.015074	0.248313	0.018798	-0.048732	0.130041	-0.287906	0.187800	0.205262	-0.165087	-0.040174	-0.014156	-0.171785	0.149376	-0.010421	-0.236866	0.083747	0.200103	-0.778041	-0.865289	1.361353	0.281977	-0.048324	0.048325	0.831810	0.800276	-1.632087	-0.045275	-0.255736	0.301010	0.119587	-0.119587
Zm00001d021656	0.287818	0.562867	-0.212012	-0.212868	-0.212818	-0.212987	-0.007510	0.114549	-0.024897	-0.089598	-0.088726	0.036489	0.150006	-0.090313	-0.483540	-0.483963	-0.427024	0.676749	0.502808	-0.482259	-0.482428	-0.482329	0.623983	-0.335375	0.643089	0.678465	0.835914	-0.484000	-0.483829	-0.456377	-0.403710	-0.297177	-0.384131	-0.420401	-0.163148	-0.169889	-0.483229	-0.241698	-0.184892	-0.483372	-0.413094	-0.483214	-0.384689	-0.483115	-0.267621	-0.481814	-0.481739	-0.481750	-0.481093	-0.481678	-0.481953	-0.482143	3.182421	0.300424	-0.082457	-0.064439	-0.193228	0.747411	0.570336	1.086043	0.975130	1.488395	2.370236	-0.482911	-0.482820	-0.482537	-0.482184	-0.482404	-0.482977	-0.483037	-0.483033	-0.417986	-0.342115	-0.482499	0.864545	1.221978	1.187556	0.725826	0.000000	-0.315905	-0.448555	-0.339586	1.355393	-0.020890	-0.230458	-0.838259	-0.587154	-0.528174	0.554057	0.733662	-0.193043	-0.024739	1.132509	0.391793	0.170956	0.488189	0.383086	-0.838935	-0.838036	0.044808	-0.050714	-0.607750	0.607750	0.147731	0.110494	0.282443	-0.290711	-0.291119	-0.291091	-0.291958	0.624213	0.006350	-0.004728	-0.007471	-0.013130	-0.011801	-0.012509	-0.012370	0.068332	-0.012675	0.000000	-0.027140	0.010204	-0.110631	-0.110535	-0.110010	-0.109945	0.054280	-0.109734	0.370950	0.142563	0.528635	-0.032578	-0.496057	0.215745	-0.063004	-0.062605	-0.063031	-0.063118	0.036012	-0.005977	0.022611	-0.005489	-0.005977	-0.005170	0.000246	0.000284	-0.000529	-0.059192	-0.059977	-0.058884	-0.008797	0.032204	0.069640	0.085007	-0.102877	0.157038	-0.329666	0.275506	0.082325	-0.082325	-0.793160	-0.648866	1.442026	0.073859	0.159325	-0.233184	-0.000276	0.000276
Zm00001d021731	0.246604	0.066616	0.222933	-0.401453	-0.009332	-0.125366	0.073642	-0.160010	-0.226529	-0.108496	1.137819	-0.040614	-0.136152	-0.539661	-0.487947	-0.468454	-0.816933	-0.719765	-0.811185	-0.359831	-0.318941	-0.303182	0.826004	1.321832	1.021743	1.023343	1.173410	-0.542036	-0.431832	-1.274859	-0.950843	-0.331595	-0.619547	-0.303182	-0.811596	-0.275925	-0.520315	1.180841	1.502992	0.818655	0.033494	-0.015186	0.181553	0.008099	0.171854	-0.251221	-0.576100	-0.533607	0.906452	0.838687	0.970376	1.150118	-1.076143	-0.886359	-0.412690	-0.904016	-0.462267	1.131307	-0.762954	-0.908998	0.487728	1.711089	1.330826	0.556674	0.679434	-0.087397	-0.613410	-0.147564	-0.220540	-0.137712	-0.123903	-0.050706	-0.082035	-1.154160	0.409248	0.448671	0.554239	-0.683757	0.000000	0.316802	-0.013318	0.355048	-0.921287	0.138236	0.124519	-0.558427	-0.282523	-0.510498	-0.701256	-0.996832	-0.556593	0.737645	0.457806	0.744733	0.659589	0.869151	-0.729378	-0.325634	-0.523174	0.823634	0.891756	1.126748	-1.126748	0.901930	0.427809	0.579985	0.505642	-0.907057	-0.956979	-1.163033	0.611701	-0.299267	-0.102740	-0.214323	-0.076778	0.300034	0.032174	0.019159	0.118112	0.223627	0.000000	-0.376342	-0.619856	1.000806	1.112673	-0.066926	0.194758	-0.791306	-0.758930	-0.039514	0.344634	0.007185	-0.195622	0.188438	1.084548	-0.122210	-0.013421	-0.580132	-0.552469	0.183683	-0.172639	-0.024620	0.077923	-0.152158	0.271492	0.021434	0.050515	-0.071949	0.335219	0.294368	0.391116	-0.264748	-0.284269	-0.264400	-0.207286	-0.647390	-1.189246	0.839812	0.996825	-0.036878	0.036878	-0.021669	-0.200456	0.222124	-0.032075	-0.041491	0.073567	0.124108	-0.124109
Zm00001d022267	0.330627	0.483493	-0.167902	-0.187297	-0.203907	-0.255011	0.150518	0.063397	-0.357561	-0.387611	0.539062	0.204092	0.147904	-0.359798	0.445873	0.590188	0.355096	0.299506	0.412119	0.516599	0.499568	0.474600	-0.624449	-0.182332	-0.834282	-0.894831	-0.520805	0.784074	0.631887	0.237736	0.246110	0.013454	0.607663	0.575778	0.710750	0.123131	-0.066228	-0.259712	-0.094695	-0.190699	-0.125036	-0.467284	-0.240849	-0.290088	-0.674271	0.186702	0.375807	0.214771	0.293605	0.000864	0.463995	0.310153	-0.245609	0.263847	0.045158	-0.614997	-0.367452	0.424203	-0.225432	-0.211205	-0.046403	-0.020052	-0.074319	-0.289121	-0.474434	0.157172	0.158263	0.440073	0.166027	-0.144635	-0.051707	0.067218	-0.010420	-0.059971	-0.993153	-0.897885	-0.703615	-0.196049	0.000000	-0.115238	0.093423	-0.014997	0.294957	0.117383	-0.375528	0.313533	0.603577	0.502251	0.170759	0.068805	0.330072	0.225979	0.158327	-0.674203	-0.521414	-0.849758	-0.438744	0.146460	0.862135	-0.376192	-0.521583	0.093809	-0.093809	0.307567	-0.117728	-0.312003	-0.246742	0.355286	0.187292	0.470240	-0.643915	-0.106890	-0.104371	-0.053422	-0.052768	-0.074830	-0.039278	0.084859	0.106955	0.239742	0.000000	0.594998	0.616004	0.008159	-0.283812	0.031138	-0.305218	-0.247173	-0.474098	-0.031278	0.091284	-0.096670	-0.197699	0.294370	0.169174	0.147837	0.043019	0.008897	0.040326	-0.409255	-0.075021	-0.135668	-0.014463	0.075566	0.149584	0.027691	0.031978	-0.059668	0.678385	0.682067	0.661355	-0.661561	-0.521561	-0.462030	-0.376653	-0.023451	-0.100518	-0.126772	0.250741	-0.037876	0.037876	-0.143411	0.030479	0.112931	0.034385	-0.079030	0.044646	0.005790	-0.005789
Zm00001d022582	0.050811	0.130594	0.644676	-0.380644	-0.223044	-0.222391	0.200927	0.215062	0.212995	0.266580	-0.448670	-0.080351	0.460230	-0.826770	0.677286	0.665121	0.926403	-0.827564	-0.627124	-0.673524	-0.559142	-0.714600	0.128115	-0.689805	-0.322509	-0.391263	-0.771674	-0.301365	-0.235532	0.407143	0.618963	-0.077630	0.186940	0.214192	0.096130	-0.148058	0.212808	0.305704	0.261411	-0.209336	0.684525	0.450319	0.659222	0.580539	-0.796018	0.038378	-0.245190	-0.236141	-0.265064	-0.224533	-0.995570	-0.819933	0.396290	-0.468352	-0.695251	-0.659529	-0.655961	-1.484310	-0.840389	-0.533884	1.164795	0.347388	0.251913	1.111985	1.356067	-0.252488	0.153143	0.147109	0.702863	0.638205	0.554909	-0.066062	0.111197	-0.639534	0.928620	1.013198	0.976393	-0.539933	0.000000	1.031890	1.421024	1.200850	-1.663801	-1.083345	-0.906620	0.110980	0.187930	0.204912	-0.597062	-0.756169	-0.638853	-2.501650	-0.107893	1.027916	0.905177	0.954355	-0.673267	0.859657	0.261062	0.332426	0.430482	-0.395307	0.395307	-1.584837	0.001089	0.001861	1.166275	-0.076418	-0.094532	0.654439	-0.067877	0.610738	0.579028	0.628929	0.212166	-0.739926	-0.476079	-0.165573	-0.533872	-0.115412	0.000000	0.142339	0.171878	-0.073760	-0.149373	0.493294	0.887708	-0.581604	-0.811207	-0.029925	-0.049350	0.353549	-0.084486	-0.269063	-0.272009	-0.906221	-0.944738	0.467440	0.495602	1.159924	0.239417	0.108563	0.009053	0.222165	-0.579200	-0.002903	-0.017306	0.020210	0.581755	0.427440	0.443703	-0.298829	-0.303288	-0.369900	-0.480879	0.486238	0.399198	-0.581968	-0.303470	-0.038892	0.038893	-0.341024	-0.144146	0.485170	1.268203	1.174817	-2.443021	-0.053780	0.053781
